Date,Ticker,Sector,Open,High,Low,Close,Volume,Market_Cap_B,PE_Ratio,Dividend_Yield,Beta
2022-06-16,XOM,Energy,140.91,142.42,140.78,141.38,3008591.0351748313,256.23,24.17,1.393,0.35
2022-06-17,XOM,Energy,147.31,146.72,146.5,146.6,5779311.836763527,337.14,21.89,1.148,1.53
2022-06-20,XOM,Energy,143.23,143.64,141.45,142.7,3194675.9070651657,143.77,3.87,1.879,1.4
2022-06-21,XOM,Energy,142.63,144.42,141.94,143.09,5941397.471120235,376.13,18.25,3.678,0.53
2022-06-22,XOM,Energy,141.82,141.66,140.65,141.19,3642150.9125980115,324.29,13.89,2.984,1.35
2022-06-23,XOM,Energy,142.45,143.14,141.17,142.3,6182004.925371386,90.86,23.9,1.074,1.13
2022-06-24,XOM,Energy,142.73,143.56,141.88,142.7,1414261.546230913,344.63,7.12,1.318,0.64
2022-06-27,XOM,Energy,143.84,145.84,142.4,144.05,2086063.2001934273,265.7,25.28,0.0,1.08
2022-06-28,XOM,Energy,145.02,146.17,144.8,145.28,1493275.1184299018,315.18,29.67,1.009,1.14
2022-06-29,XOM,Energy,142.57,143.8,142.12,143.14,2392064.8085026178,228.23,20.86,1.973,1.03
2022-06-30,XOM,Energy,142.76,143.94,142.33,143.21,3314704.5968876365,143.21,12.98,0.0,0.89
2022-07-01,XOM,Energy,140.81,141.99,139.85,141.14,3274222.121066917,389.95,19.91,1.823,1.43
2022-07-04,XOM,Energy,137.19,137.31,136.61,136.87,831284.6819311145,179.43,24.98,1.623,1.31
2022-07-05,XOM,Energy,138.36,138.98,136.64,137.73,3748206.866539008,384.69,26.37,3.733,2.0
2022-07-06,XOM,Energy,134.34,136.5,132.84,134.39,7477417.578656885,184.55,19.01,3.18,1.25
2022-07-07,XOM,Energy,133.36,134.57,132.55,133.53,4401386.771148731,221.29,21.09,0.994,1.24
2022-07-08,XOM,Energy,136.13,137.2,134.5,135.65,1309388.7267255364,318.79,23.05,3.978,1.44
2022-07-11,XOM,Energy,137.25,137.05,136.93,137.0,4784914.65832985,262.76,25.41,3.204,-0.01
2022-07-12,XOM,Energy,140.2,140.68,140.43,140.56,5026156.361056119,125.3,25.69,2.258,0.82
2022-07-13,XOM,Energy,141.53,143.49,139.84,141.48,1777769.535159019,109.2,27.36,2.004,0.69
2022-07-14,XOM,Energy,142.78,143.51,141.49,142.24,4523171.885546257,212.4,11.73,0.878,1.33
2022-07-15,XOM,Energy,142.43,143.18,140.97,142.21,5773740.960209739,291.89,20.63,2.497,1.23
2022-07-18,XOM,Energy,149.09,150.45,148.33,149.28,2694149.014783733,117.02,25.95,0.637,1.05
2022-07-19,XOM,Energy,143.94,145.98,143.02,144.04,2099936.906537504,210.81,10.32,1.864,0.82
2022-07-20,XOM,Energy,139.7,139.79,138.51,139.15,7262647.285446548,366.9,19.84,0.59,1.41
2022-07-21,XOM,Energy,135.23,135.8,134.12,134.95,6593904.746544202,321.23,17.38,1.015,0.8
2022-07-22,XOM,Energy,132.35,133.53,130.68,132.33,889754.7139471715,312.43,18.45,1.497,0.98
2022-07-25,XOM,Energy,127.36,127.61,126.41,127.13,2594915.488532777,139.6,16.61,3.051,0.82
2022-07-26,XOM,Energy,129.18,129.8,128.41,128.94,2599960.2133341087,134.52,29.13,1.853,1.0
2022-07-27,XOM,Energy,127.4,127.67,127.04,127.32,1898559.456368694,264.61,21.15,1.264,1.82
2022-07-28,XOM,Energy,127.04,127.44,126.22,126.88,,199.21,17.85,3.337,1.35
2022-07-29,XOM,Energy,128.54,128.74,128.71,128.73,4141018.4560484905,242.89,10.49,0.0,1.13
2022-08-01,XOM,Energy,125.2,126.85,124.12,125.38,2809376.8255278617,294.74,34.01,1.902,0.83
2022-08-02,XOM,Energy,120.89,121.3,120.74,121.09,2990702.3877804563,87.2,22.39,0.0,0.55
2022-08-03,XOM,Energy,121.65,122.5,122.06,122.21,3500110.0009143716,127.51,21.6,2.454,0.59
2022-08-04,XOM,Energy,123.8,124.65,122.47,123.39,4292223.578567274,73.32,10.96,0.378,1.25
2022-08-05,XOM,Energy,123.76,124.71,123.24,124.19,2431907.3033374734,169.73,15.04,0.153,0.38
2022-08-08,XOM,Energy,124.44,125.8,123.95,124.94,2138143.382326154,289.15,24.7,0.238,2.13
2022-08-09,XOM,Energy,121.31,122.44,120.03,121.4,4484922.586824559,351.28,25.79,1.052,0.76
2022-08-10,XOM,Energy,122.98,123.78,122.25,123.01,3094030.602093072,118.35,27.18,0.563,1.16
2022-08-11,XOM,Energy,126.88,127.98,126.42,127.18,2868794.056881204,216.47,29.36,0.987,1.78
2022-08-12,XOM,Energy,129.97,130.29,128.27,129.38,1644418.649719057,170.38,31.43,1.732,0.51
2022-08-15,XOM,Energy,124.07,125.18,123.46,124.49,3692859.8272518674,356.28,19.76,1.566,1.05
2022-08-16,XOM,Energy,126.91,127.47,125.94,126.81,3218557.220044542,347.56,30.06,2.454,0.85
2022-08-17,XOM,Energy,126.27,127.2,125.02,126.13,2959498.6672102856,256.21,21.44,1.688,1.25
2022-08-18,XOM,Energy,125.92,127.79,123.69,125.72,1243576.4909225372,372.8,16.81,3.512,0.89
2022-08-19,XOM,Energy,125.72,126.12,124.35,125.35,8340868.523648585,249.63,6.73,2.698,1.08
2022-08-22,XOM,Energy,124.6,124.82,123.73,124.14,3713954.175257995,333.67,32.1,3.401,1.41
2022-08-23,XOM,Energy,123.84,125.77,122.48,124.1,3849762.3288447745,76.55,29.71,4.444,0.89
2022-08-24,XOM,Energy,120.75,122.11,118.23,120.17,8473232.977501813,169.62,22.92,2.977,0.62
2022-08-25,XOM,Energy,115.26,115.91,114.95,115.36,3494507.3261394827,326.06,14.84,0.102,1.45
2022-08-26,XOM,Energy,118.18,118.99,116.29,117.85,3453158.6460522315,287.12,18.04,1.489,0.81
2022-08-29,XOM,Energy,120.6,121.72,120.62,121.16,4581078.323077179,254.97,22.35,1.228,0.54
2022-08-30,XOM,Energy,119.87,120.71,117.89,119.57,7310679.605877225,345.47,10.7,2.142,1.57
2022-08-31,XOM,Energy,124.96,125.48,123.67,124.55,1631296.8386492953,262.25,14.13,2.098,1.63
2022-09-01,XOM,Energy,120.63,122.81,119.58,121.1,17283623.170378268,70.67,11.4,3.008,1.08
2022-09-02,XOM,Energy,119.07,120.35,118.56,119.3,3167810.71202881,222.23,25.18,2.208,0.21
2022-09-05,XOM,Energy,117.68,119.14,115.85,117.74,1819933.3570211928,251.91,27.6,1.758,1.1
2022-09-06,XOM,Energy,112.79,113.28,111.82,112.49,1890371.7536492762,227.93,26.79,1.108,1.85
2022-09-07,XOM,Energy,112.85,112.99,112.56,112.82,14528391.847637951,113.3,21.43,0.0,1.21
2022-09-08,XOM,Energy,113.56,114.37,112.69,113.41,1166151.8678917382,124.05,20.54,0.037,0.41
2022-09-09,XOM,Energy,116.81,118.08,115.36,116.97,2378086.9066332215,237.88,22.85,1.697,0.4
2022-09-12,XOM,Energy,118.81,119.46,117.27,118.37,1414858.300949058,262.12,24.1,0.0,1.35
2022-09-13,XOM,Energy,120.43,122.04,118.85,120.59,2237636.012057504,117.52,21.4,2.825,1.27
2022-09-14,XOM,Energy,119.14,120.37,118.13,119.17,3758290.7272091075,187.27,15.9,1.111,1.46
2022-09-15,XOM,Energy,118.69,121.04,116.29,118.76,2514169.8149370304,152.48,27.57,1.168,1.18
2022-09-16,XOM,Energy,121.16,121.96,119.73,120.81,3670975.6054206,190.43,14.33,0.356,1.08
2022-09-19,XOM,Energy,119.96,121.3,118.63,119.57,12401010.925621921,245.62,34.7,0.664,1.44
2022-09-20,XOM,Energy,123.24,124.46,121.0,122.74,3750321.022047951,150.76,19.69,1.991,1.32
2022-09-21,XOM,Energy,122.06,123.24,121.54,122.39,1990052.5398146457,352.57,23.92,1.791,1.06
2022-09-22,XOM,Energy,120.29,121.08,118.67,119.8,2306340.3614490065,101.23,17.59,0.0,0.98
2022-09-23,XOM,Energy,122.24,123.24,121.41,122.5,5039531.041209576,129.38,23.46,0.54,1.08
2022-09-26,XOM,Energy,127.82,129.03,125.79,127.33,1432246.2878942701,175.93,32.69,2.174,-0.1
2022-09-27,XOM,Energy,125.95,126.79,124.34,125.5,8278035.905674014,166.85,22.4,2.289,0.23
2022-09-28,XOM,Energy,124.54,125.27,124.02,124.59,4043746.8375706077,185.67,30.11,0.0,1.55
2022-09-29,XOM,Energy,122.93,123.31,121.52,122.57,3971153.7917335546,93.99,38.82,2.802,0.99
2022-09-30,XOM,Energy,123.75,124.08,122.76,123.45,2939851.9143701782,209.22,32.53,1.458,0.73
2022-10-03,XOM,Energy,126.27,127.6,126.2,126.85,4919483.7544188425,343.97,23.94,2.204,0.75
2022-10-04,XOM,Energy,125.65,126.92,125.6,126.24,6402695.403917618,85.98,7.09,1.931,1.55
2022-10-05,XOM,Energy,123.54,124.57,123.5,124.05,2150238.567242584,136.27,20.48,3.048,1.13
2022-10-06,XOM,Energy,123.06,123.11,121.99,122.51,7607387.703213835,270.9,35.13,0.0,1.31
2022-10-07,XOM,Energy,119.88,121.28,118.54,119.62,807091.2653756021,100.44,8.08,2.597,1.18
2022-10-10,XOM,Energy,117.01,117.63,116.53,117.11,1744929.7635445104,224.77,24.14,2.449,0.54
2022-10-11,XOM,Energy,113.58,115.15,112.59,113.9,1341096.8733576294,297.32,22.51,0.538,1.31
2022-10-12,XOM,Energy,112.6,113.86,110.71,112.09,2224796.9004027513,298.46,25.14,1.918,1.13
2022-10-13,XOM,Energy,110.88,112.26,110.39,111.16,4562187.98696618,229.65,11.3,2.914,1.55
2022-10-14,XOM,Energy,110.32,111.6,108.52,110.28,17053716.707733963,58.82,22.72,2.123,1.34
2022-10-17,XOM,Energy,111.86,112.39,111.93,112.15,7236618.408436392,71.23,16.48,1.078,0.64
2022-10-18,XOM,Energy,111.61,111.64,111.15,111.35,4430910.1466117995,212.46,8.37,0.642,1.23
2022-10-19,XOM,Energy,111.93,113.91,111.16,112.3,1907877.5629173748,98.4,23.07,1.139,1.24
2022-10-20,XOM,Energy,110.49,111.06,109.72,110.38,5086839.915026575,171.33,10.99,0.0,0.66
2022-10-21,XOM,Energy,112.01,113.1,109.95,111.84,1669168.2095726083,328.78,10.68,0.684,0.31
2022-10-24,XOM,Energy,115.29,114.86,114.64,114.76,10224188.08573063,118.25,30.45,2.028,0.73
2022-10-25,XOM,Energy,112.28,113.15,110.39,112.16,1172637.089659726,182.65,16.48,0.484,1.77
2022-10-26,XOM,Energy,108.4,109.51,107.41,108.41,3923215.7806292498,94.24,17.45,0.472,1.11
2022-10-27,XOM,Energy,109.08,109.74,108.61,109.2,3372488.4627036955,215.08,32.13,2.194,0.65
2022-10-28,XOM,Energy,108.64,110.57,108.13,109.07,2981677.720952097,283.25,30.28,2.145,0.82
2022-10-31,XOM,Energy,111.6,111.52,111.24,111.36,2728095.7281485354,237.61,36.37,4.49,1.81
2022-11-01,XOM,Energy,112.07,112.69,112.04,112.36,9165688.203181582,187.92,28.91,2.065,0.73
2022-11-02,XOM,Energy,112.95,114.27,112.28,113.17,4688492.33067444,160.32,27.93,0.715,1.33
2022-11-03,XOM,Energy,108.22,108.88,108.62,108.75,2158695.1672414867,237.22,32.17,1.404,1.4
2022-11-04,XOM,Energy,107.67,108.67,106.29,,2579638.4225920374,85.24,29.73,1.304,0.72
2022-11-07,XOM,Energy,106.04,107.3,104.7,105.76,2404473.9716085778,303.07,23.52,1.062,0.38
2022-11-08,XOM,Energy,105.59,106.79,104.83,106.02,4289981.496850666,137.0,22.47,0.0,0.06
2022-11-09,XOM,Energy,108.0,109.19,107.78,108.39,785669.3097149138,231.62,22.64,3.754,0.7
2022-11-10,XOM,Energy,110.52,110.81,109.45,110.16,1853750.750577636,94.66,28.72,1.28,1.35
2022-11-11,XOM,Energy,109.75,109.77,109.21,109.49,2728641.4972995603,79.4,25.17,2.876,0.69
2022-11-14,XOM,Energy,107.77,108.37,108.05,108.18,1030485.9456182674,258.91,24.05,2.097,0.76
2022-11-15,XOM,Energy,106.51,107.21,105.88,106.59,3019385.443214188,264.13,15.56,0.177,1.03
2022-11-16,XOM,Energy,108.74,109.14,108.7,108.94,2495854.331045723,114.4,12.18,3.374,1.37
2022-11-17,XOM,Energy,111.75,112.49,111.67,112.12,16235275.411713582,102.85,15.66,3.008,1.5
2022-11-18,XOM,Energy,115.74,116.19,115.55,115.81,5778515.917282962,331.29,21.36,2.391,1.4
2022-11-21,XOM,Energy,118.24,118.9,116.65,117.83,828948.8262194755,278.23,12.46,2.094,0.85
2022-11-22,XOM,Energy,116.41,117.2,114.88,116.04,13812302.68481772,66.93,22.99,1.677,1.59
2022-11-23,XOM,Energy,113.74,114.6,112.63,113.64,1839408.222527605,61.48,29.36,0.128,0.4
2022-11-24,XOM,Energy,113.71,113.82,113.46,113.64,3679362.220839107,144.92,18.42,2.479,1.35
2022-11-25,XOM,Energy,116.05,116.47,114.98,115.87,3565313.770405144,163.81,33.08,2.331,1.26
2022-11-28,XOM,Energy,111.54,112.12,109.2,111.01,4435548.595295636,295.37,30.01,2.672,0.67
2022-11-29,XOM,Energy,114.41,115.7,112.78,114.04,1088457.5438854797,171.65,30.35,2.29,0.96
2022-11-30,XOM,Energy,115.68,116.51,115.5,116.01,3259917.508002453,94.12,27.55,0.0,1.03
2022-12-01,XOM,Energy,115.18,116.0,114.55,115.22,8565968.486787561,217.36,29.09,0.264,1.39
2022-12-02,XOM,Energy,109.5,109.79,108.61,109.23,1306821.9801655337,318.61,10.08,0.757,0.77
2022-12-05,XOM,Energy,111.53,111.64,110.4,111.14,4503828.460980074,274.4,14.6,2.726,1.86
2022-12-06,XOM,Energy,113.5,115.01,113.19,113.97,4438316.09385144,206.72,14.72,0.388,1.06
2022-12-07,XOM,Energy,110.89,110.92,110.53,110.67,3307071.287689402,175.68,22.47,3.834,1.36
2022-12-08,XOM,Energy,113.71,115.62,113.09,114.1,1473164.3960490585,326.44,28.24,2.041,1.16
2022-12-09,XOM,Energy,112.89,113.39,113.27,113.33,,68.44,35.58,0.417,1.4
2022-12-12,XOM,Energy,112.33,113.04,110.9,111.94,6993839.341437456,95.29,21.72,2.892,1.07
2022-12-13,XOM,Energy,115.47,116.51,113.19,115.14,1853557.9066082456,275.61,20.51,3.237,1.13
2022-12-14,XOM,Energy,110.93,112.0,109.37,110.65,3104885.3029299052,110.95,5.01,2.941,1.34
2022-12-15,XOM,Energy,109.73,111.61,109.05,136.99,11542435.75564908,74.92,33.43,3.751,1.5
2022-12-16,XOM,Energy,110.2,110.86,110.12,110.47,5309798.8150406955,107.81,22.0,1.189,1.16
2022-12-19,XOM,Energy,109.17,110.15,108.63,109.24,3414624.066250639,73.23,26.9,0.546,1.85
2022-12-20,XOM,Energy,109.74,110.06,108.62,109.32,1873154.4899452766,184.38,14.11,2.267,0.54
2022-12-21,XOM,Energy,109.93,111.11,108.96,109.9,3724735.9338834924,200.47,16.21,1.575,1.1
2022-12-22,XOM,Energy,108.2,108.57,107.85,108.2,1317277.0429003935,151.14,13.58,0.0,0.58
2022-12-23,XOM,Energy,106.21,108.34,105.73,106.73,5898730.5148190595,243.2,5.31,1.036,1.59
2022-12-26,XOM,Energy,106.18,106.54,104.69,105.84,4814125.016353035,246.6,26.12,0.0,1.87
2022-12-27,XOM,Energy,105.28,106.11,104.15,105.19,1601216.846421283,190.78,18.18,2.021,1.18
2022-12-28,XOM,Energy,105.28,106.65,104.37,105.42,1362014.8252954576,178.63,26.45,0.275,2.16
2022-12-29,XOM,Energy,103.41,104.49,103.07,103.76,2508124.10614394,175.93,29.37,1.308,0.5
2022-12-30,XOM,Energy,104.27,105.35,103.27,104.35,8592084.126538372,111.85,20.12,1.69,0.67
2023-01-02,XOM,Energy,106.88,107.29,107.05,107.16,5189486.1793133905,140.6,27.74,1.655,1.07
2023-01-03,XOM,Energy,104.73,106.16,103.54,104.78,3406522.697446359,110.08,23.43,1.459,1.07
2023-01-04,XOM,Energy,106.95,108.65,106.15,107.16,3339559.917034097,189.21,15.3,1.757,0.81
2023-01-05,XOM,Energy,105.3,106.29,105.4,105.78,4778257.32032564,203.4,29.07,0.0,0.02
2023-01-06,XOM,Energy,103.14,103.23,102.08,102.63,1304819.7946026241,222.12,10.02,0.857,1.59
2023-01-09,XOM,Energy,103.17,103.97,102.56,103.22,2680634.025186536,196.67,19.29,2.105,1.33
2023-01-10,XOM,Energy,102.85,103.46,101.5,102.53,1324922.370384383,164.65,26.07,2.918,1.0
2023-01-11,XOM,Energy,102.6,103.14,102.81,103.0,7577903.229452484,179.95,20.67,0.0,1.5
2023-01-12,XOM,Energy,99.57,99.86,99.03,99.46,4779499.055820597,206.28,24.86,1.011,1.72
2023-01-13,XOM,Energy,98.5,98.77,98.16,98.47,1584475.3201936046,259.23,16.59,1.828,0.47
2023-01-16,XOM,Energy,102.87,104.14,100.74,102.41,1375060.9060035874,83.2,17.19,1.668,1.06
2023-01-17,XOM,Energy,100.3,101.01,99.16,100.0,4830922.114171507,102.09,36.69,0.0,1.51
2023-01-18,XOM,Energy,103.25,104.24,102.53,103.34,1536704.469185365,90.81,16.4,3.203,0.88
2023-01-19,XOM,Energy,99.62,99.74,98.7,99.32,6087898.118017137,189.64,21.7,3.502,1.14
2023-01-20,XOM,Energy,98.9,99.46,98.56,98.99,4117954.9245804036,167.82,18.55,2.671,0.77
2023-01-23,XOM,Energy,98.22,99.27,96.92,97.96,5659038.861769991,260.38,28.41,3.054,0.78
2023-01-24,XOM,Energy,96.87,97.46,96.55,97.07,4129070.911869312,243.71,25.42,0.927,1.39
2023-01-25,XOM,Energy,97.06,98.29,95.95,97.18,4840916.329780681,175.32,9.19,3.139,1.26
2023-01-26,XOM,Energy,99.81,100.1,99.0,99.7,7625178.269034419,257.06,16.05,0.784,1.2
2023-01-27,XOM,Energy,97.12,98.4,96.19,97.08,2461139.4170784075,164.11,18.11,1.432,0.62
2023-01-30,XOM,Energy,102.35,103.64,101.67,102.45,9489214.368994454,303.4,30.42,1.696,1.73
2023-01-31,XOM,Energy,100.98,101.34,99.83,100.54,6439991.949928504,84.89,40.45,0.248,-0.06
2023-02-01,XOM,Energy,101.11,102.35,100.09,101.11,957684.0429675695,85.94,28.42,1.082,1.11
2023-02-02,XOM,Energy,99.57,99.97,98.99,99.35,2967393.5066113686,243.81,17.84,1.586,1.19
2023-02-03,XOM,Energy,100.87,102.41,100.0,100.95,3643763.3337227134,60.65,29.81,2.62,0.21
2023-02-06,XOM,Energy,98.62,99.5,97.41,98.4,2735241.602499258,157.36,27.43,1.041,1.02
2023-02-07,XOM,Energy,99.63,99.68,98.83,99.34,7615556.488196825,234.68,39.37,2.113,0.89
2023-02-08,XOM,Energy,100.12,101.44,98.73,100.07,3033953.337762392,250.52,27.97,0.0,0.77
2023-02-09,XOM,Energy,99.99,101.15,99.61,100.46,5182906.690551557,262.18,24.11,0.484,1.42
2023-02-10,XOM,Energy,99.74,99.88,99.58,99.74,3046020.5107649956,168.12,22.14,3.488,1.5
2023-02-13,XOM,Energy,97.67,98.2,96.21,97.28,1624595.164152672,223.75,26.31,2.388,0.99
2023-02-14,XOM,Energy,96.29,97.04,96.2,96.69,806805.431025298,177.05,13.27,1.836,1.01
2023-02-15,XOM,Energy,98.56,99.36,97.55,98.48,1321386.73595447,197.31,24.26,0.919,0.61
2023-02-16,XOM,Energy,97.26,98.43,96.57,97.71,7144936.001500529,186.02,20.75,3.374,0.61
2023-02-17,XOM,Energy,98.89,100.1,97.56,98.9,1873049.9938209218,291.83,22.78,3.624,1.64
2023-02-20,XOM,Energy,99.93,99.94,99.54,99.74,1917422.5244831063,107.22,26.41,1.765,0.68
2023-02-21,XOM,Energy,100.61,101.58,99.98,100.73,1380151.4986272473,238.13,11.49,1.1,1.66
2023-02-22,XOM,Energy,99.24,100.03,99.28,99.62,2831712.148022845,246.22,30.82,0.0,1.56
2023-02-23,XOM,Energy,101.91,101.97,101.06,101.46,2697050.231717176,106.31,21.13,0.898,1.4
2023-02-24,XOM,Energy,102.86,103.43,101.29,102.41,3912694.226044482,292.39,28.41,2.131,1.91
2023-02-27,XOM,Energy,108.29,109.12,106.17,107.97,4915597.072377631,247.82,9.26,0.055,0.8
2023-02-28,XOM,Energy,109.95,110.59,110.01,110.27,1888071.320333836,126.57,35.22,0.3,0.82
2023-03-01,XOM,Energy,115.37,115.31,114.72,115.05,1125792.6428527548,60.75,30.76,2.574,0.88
2023-03-02,XOM,Energy,115.82,116.63,115.48,116.01,2649967.3399908096,323.07,26.07,2.363,0.98
2023-03-03,XOM,Energy,120.22,120.9,119.51,120.09,3298203.377454015,141.79,22.19,0.792,1.47
2023-03-06,XOM,Energy,116.89,117.64,116.4,116.95,5488773.163249964,254.39,22.56,1.849,1.21
2023-03-07,XOM,Energy,118.62,120.43,117.31,118.92,2122494.2517325017,204.49,24.05,2.062,0.98
2023-03-08,XOM,Energy,119.46,120.62,117.66,119.28,5237951.605916616,90.27,18.33,0.0,1.27
2023-03-09,XOM,Energy,117.5,118.81,115.01,117.24,5269537.588577843,334.8,23.24,1.747,0.69
2023-03-10,XOM,Energy,117.14,117.87,116.14,117.11,1375620.02959248,241.86,32.32,2.665,1.25
2023-03-13,XOM,Energy,117.14,119.08,116.71,117.53,546688.6835505796,106.28,19.29,2.392,1.03
2023-03-14,XOM,Energy,121.03,121.5,120.64,121.03,2003130.515701578,108.96,23.77,2.462,1.19
2023-03-15,XOM,Energy,123.81,123.99,122.85,123.48,2111758.3126534186,212.02,52.64,0.0,0.85
2023-03-16,XOM,Energy,121.17,121.31,120.1,120.75,2053091.333770552,244.48,17.24,0.144,1.01
2023-03-17,XOM,Energy,126.42,128.2,125.83,127.02,8572384.451223746,373.84,21.73,1.306,1.35
2023-03-20,XOM,Energy,129.97,131.15,129.26,130.38,1212631.3990763717,147.81,17.34,1.656,1.63
2023-03-21,XOM,Energy,131.25,130.69,130.69,130.69,3019049.6194723397,328.37,33.13,2.243,0.17
2023-03-22,XOM,Energy,133.16,134.21,131.49,132.79,2339418.119914404,217.22,12.31,1.039,1.75
2023-03-23,XOM,Energy,133.84,134.77,132.69,133.55,2317169.7872510077,164.2,19.19,3.035,0.77
2023-03-24,XOM,Energy,134.14,136.5,132.68,134.63,9616605.596199939,190.66,21.17,2.125,1.5
2023-03-27,XOM,Energy,134.82,136.42,134.33,135.49,1790300.2538120998,112.36,28.36,1.431,1.35
2023-03-28,XOM,Energy,134.78,135.99,133.54,134.66,3783215.9073600117,257.27,17.8,1.777,1.07
2023-03-29,XOM,Energy,133.37,134.15,131.71,132.88,1597525.2985253516,306.0,13.99,0.781,1.19
2023-03-30,XOM,Energy,132.73,135.12,131.27,133.3,4502387.955961681,78.85,29.78,0.0,0.28
2023-03-31,XOM,Energy,136.31,137.02,136.8,,7631178.81020667,333.84,19.97,0.0,1.15
2023-04-03,XOM,Energy,136.1,137.57,133.89,135.43,3437536.237276942,198.41,33.59,4.498,0.6
2023-04-04,XOM,Energy,136.58,138.05,135.7,136.94,2687152.8021445437,405.48,16.71,3.141,0.26
2023-04-05,XOM,Energy,135.85,137.03,134.8,135.63,1390496.6979455727,255.57,31.1,1.662,1.12
2023-04-06,XOM,Energy,131.82,132.84,131.02,131.74,3283087.5874770777,306.85,17.28,1.846,0.64
2023-04-07,XOM,Energy,137.43,138.97,136.69,137.55,4418630.86035255,103.37,14.35,1.759,1.2
2023-04-10,XOM,Energy,136.61,137.26,135.28,136.2,2122204.9817303,337.17,24.94,0.067,2.04
2023-04-11,XOM,Energy,135.91,137.05,135.42,136.27,3719328.616047819,336.33,26.57,1.211,0.38
2023-04-12,XOM,Energy,134.07,135.13,133.86,134.36,11650116.158172157,263.93,16.71,1.104,0.82
2023-04-13,XOM,Energy,132.71,133.66,132.52,133.02,3092617.3501753197,187.45,22.09,1.34,0.71
2023-04-14,XOM,Energy,137.83,138.79,136.32,137.77,5620628.150829446,149.95,21.01,1.172,1.0
2023-04-17,XOM,Energy,133.78,133.94,133.35,133.57,924578.5700134219,360.25,29.36,1.643,1.04
2023-04-18,XOM,Energy,136.48,138.63,135.47,137.04,1447018.6856414198,183.81,38.1,0.72,1.25
2023-04-19,XOM,Energy,135.92,137.5,135.7,136.41,3928670.4064635946,394.83,23.94,0.606,1.41
2023-04-20,XOM,Energy,137.03,138.11,137.04,137.55,4026393.7165938015,243.61,29.1,1.05,1.57
2023-04-21,XOM,Energy,134.72,135.52,133.33,134.52,10112610.180882705,394.89,21.88,2.209,0.62
2023-04-24,XOM,Energy,135.51,136.64,134.15,135.34,2283397.144056462,341.43,28.11,2.252,1.04
2023-04-25,XOM,Energy,138.66,139.05,137.05,138.21,1148749.4953209218,364.1,19.1,4.206,1.08
2023-04-26,XOM,Energy,142.55,144.05,141.68,142.86,2923276.7729709162,105.09,31.16,1.805,1.06
2023-04-27,XOM,Energy,142.22,143.1,140.42,141.89,4397762.880037223,279.12,29.27,0.698,1.71
2023-04-28,XOM,Energy,138.54,139.83,137.91,138.83,3703338.3709778558,170.84,30.17,0.93,1.14
2023-05-01,XOM,Energy,137.59,138.3,135.94,137.24,2873206.1745615406,309.06,17.9,2.042,1.3
2023-05-02,XOM,Energy,136.37,136.4,135.96,136.22,3591148.083766797,162.32,29.32,2.221,1.2
2023-05-03,XOM,Energy,139.9,140.49,139.25,140.02,2432193.597781383,224.45,51.64,2.126,0.92
2023-05-04,XOM,Energy,141.22,141.87,139.85,141.02,2754683.9272092497,247.59,19.94,2.88,0.88
2023-05-05,XOM,Energy,142.39,142.99,140.68,141.9,16860263.12865444,415.73,25.79,0.498,1.2
2023-05-08,XOM,Energy,143.52,144.59,143.03,143.92,1032429.426686399,240.79,19.73,1.425,1.49
2023-05-09,XOM,Energy,143.18,143.13,142.8,170.73,4838099.030013489,180.28,15.04,2.025,1.3
2023-05-10,XOM,Energy,139.69,140.38,137.63,139.0,2986860.0456566894,285.29,24.34,0.861,1.09
2023-05-11,XOM,Energy,139.83,139.98,138.88,139.42,3880582.0422369083,150.57,22.56,2.307,1.04
2023-05-12,XOM,Energy,140.87,142.82,139.68,141.15,2511489.149723073,326.05,21.7,1.565,0.74
2023-05-15,XOM,Energy,138.23,138.47,137.48,137.84,11407256.768696085,134.56,2.84,0.08,1.02
2023-05-16,XOM,Energy,137.8,139.31,135.89,137.81,746947.8841522827,281.75,21.65,1.147,0.81
2023-05-17,XOM,Energy,140.5,140.25,139.94,140.11,4313481.451687242,139.69,30.02,1.398,0.91
2023-05-18,XOM,Energy,133.63,134.97,133.38,134.17,986643.9695830061,221.59,12.24,3.333,0.99
2023-05-19,XOM,Energy,138.84,138.76,137.93,138.35,1455327.7709612336,362.5,30.68,4.241,1.07
2023-05-22,XOM,Energy,138.35,139.5,136.0,137.67,13127801.490417171,106.36,28.37,0.0,0.69
2023-05-23,XOM,Energy,134.06,134.95,133.37,134.14,10134901.652777066,118.77,20.0,2.721,1.56
2023-05-24,XOM,Energy,136.74,137.63,136.13,136.72,2882682.486917463,314.78,21.5,2.036,1.39
2023-05-25,XOM,Energy,138.5,139.22,138.57,138.93,2032050.1973602164,129.64,28.82,2.139,1.27
2023-05-26,XOM,Energy,139.86,140.7,138.19,139.6,3005001.8352004574,82.96,8.82,1.691,1.6
2023-05-29,XOM,Energy,140.4,141.93,139.77,140.99,5716781.622949883,113.06,32.64,0.565,1.46
2023-05-30,XOM,Energy,136.07,137.77,134.48,135.98,2133576.2853163723,303.34,17.07,0.0,1.5
2023-05-31,XOM,Energy,138.59,140.23,137.43,138.7,2831819.3416791786,285.09,8.91,0.078,1.13
2023-06-01,XOM,Energy,136.65,137.68,136.06,137.06,4126473.449223754,289.66,18.66,0.0,0.74
